topic_id,category_id,max_score
408138,7,37.4
408157,19,301.4
408167,19,241.2
408187,19,17.4
408188,19,136.6
40822,8,148.6
408266,7,1459.6
408275,7,23642.2
408301,31,79.4
408353,19,151.6
408360,7,4252.2
408425,19,88.0
408427,7,703.2
408456,19,817.4
408485,7,132.4
40850,7,234.6
408548,7,129.2
4085,8,170.8
408608,8,1637.4
408618,31,838.8
408639,19,92.4
408646,21,268.0
408669,19,42488.2
40867,7,188.2
408708,7,443.6
408778,7,341.8
408808,7,270.4
408818,7,1660.4
408828,19,18435.8
408995,7,13788.0
409046,21,10521.2
409116,8,484.0
409213,19,16844.0
409236,7,239.2
40930,21,2261.8
40934,19,294.8
409365,21,1333.2
409412,7,7430.2
40946,8,32.6
409481,19,381.0
409543,7,939.6
409621,8,1546.4
409638,8,1155.0
409672,7,6260.4
409700,7,17728.6
409707,19,8150.6
409715,19,3005.8
409745,7,2461.6
409758,7,369.0
409781,7,749.4
409799,21,10779.6
409875,7,54.8
40987,21,23646.4
410184,7,1629.8
410241,8,266.2
410311,20,2385.4
410361,19,551.2
410412,8,445.2
410433,7,373.8
410448,7,1172.8
410480,20,2113.8
410486,7,5880.6
410487,8,2610.0
410544,19,891.8
410559,7,555.0
410606,7,1269.8
410615,7,2788.0
41065,19,657.8
410702,7,1881.6
410721,7,6420.2
410770,8,807.8
41078,7,8590.6
410799,30,7464.2
4108,8,3009.8
410969,19,32.4
411004,7,366.8
4110,7,196.2
411100,7,6547.2
411150,7,22183.2
411223,7,5119.6
411252,7,75221.6
411302,7,24481.4
411311,19,60940.0
411357,7,1421.0
411415,7,68.0
411463,7,5876.2
411505,7,7461.2
411647,7,714.6
411667,31,76.4
411744,19,163.4
411828,21,1181.4
41186,21,90.8
4118,21,299.8
411962,8,361.2
41205,21,291.6
412131,7,7473.0
412141,21,905.2
412158,20,462.8
4121,8,187.4
41221,19,20428.6
412318,19,44904.4
412413,21,1003.8
412510,19,30.6
412565,7,33705.2
41261,7,376.8
41264,7,2855.8
412653,7,1152.0
412654,7,482.8
412680,7,1050.0
412699,14,3296.4
41269,7,1915.6
412743,7,1505.6
41278,19,11175.8
41283,19,42.0
41287,19,585.4
412886,7,1433.8
41291,19,5165.4
412935,7,8714.0
412959,7,3611.2
412999,7,57.6
413024,7,125712.0
413041,8,2223.0
413049,7,2187.4
413060,19,383.8
413078,7,2922.4
41307,8,12816.0
41311,7,1319.6
413120,7,401.0
41312,7,11844.0
41326,8,727.0
413308,31,82.0
413345,19,2357.0
413360,8,15325.6
413400,19,139.2
413436,21,704.6
413438,7,1431.6
413580,7,9497.6
413606,19,694.6
41365,7,22.6
413660,21,1025.6
413709,21,470.4
413744,19,52166.8
413749,7,1426.0
413769,7,3391.4
4137,7,5083.8
413940,7,48.4
413966,21,5137.8
413972,8,2443.2
413,14,506.2
414052,7,2913.0
414073,21,62.8
414090,19,1942.6
414163,7,122.8
414214,21,409.6
414220,20,144.6
41428,19,6787.2
4143,21,26.0
41441,21,1205.6
414541,7,86.6
414580,19,31.6
4145,7,1224.4
414613,7,11025.8
414724,21,45263.6
414740,7,123.8
414788,7,7019.6
414795,21,6123.4
414804,7,17537.0
414822,7,354.2
414834,7,308.6
414858,21,29140.6
414885,30,230.2
415120,7,371.6
41513,7,2819.8
415162,7,1839.6
415240,7,2197.2
415247,20,125.6
415257,7,11430.4
415296,7,5962.6
415303,8,2107.2
415366,19,1357.4
415460,7,1921.2
41546,7,3612.4
415543,7,28.2
41557,7,3729.6
415592,7,137.6
415603,8,42.4
415641,21,5508.2
415647,8,93.8
415688,8,4539.2
415697,8,2428.6
415791,19,77283.4
415877,7,3713.8
415880,7,1719.2
415940,19,2298.6
416073,7,1973.0
416116,7,305.8
416130,7,525.0
416226,19,1362.8
416259,19,3905.2
4162,21,4975.2
416312,19,42.0
416416,19,21131.2
416428,21,1871.2
41649,7,2634.4
4164,8,46723.8
416653,19,61077.6
416655,7,1802.2
416685,7,28.2
416718,19,56.2
416761,7,124.8
416766,19,381.6
41680,19,46.0
41681,19,1023.6
416842,19,21.0
4168,21,201.8
416921,7,334.4
41694,7,27.0
41696,19,855.0
417057,30,670.8
417102,19,456.6
417118,7,4797.2
417119,31,109.0
417160,7,179.0
41716,7,9310.8
417233,8,8551.4
417244,7,203.0
417259,7,17675.8
417276,7,3155.4
4173,7,72.2
417412,7,181.2
417456,7,43.2
417527,20,340.0
417546,7,6027.6
417580,7,560.8
417585,7,6792.6
4175,21,356.2
417600,7,189.8
417670,8,2517.4
41769,7,1986.0
4176,8,8172.8
417710,7,393.8
417723,8,408.6
417736,8,3389.8
41779,19,564.2
41783,7,7290.4
417847,7,339.4
417850,7,2471.4
417851,7,800.2
417893,19,1133.0
417950,21,217.4
417981,20,465.4
4179,8,2156.0
418142,7,2182.2
4181,21,463.4
418207,7,24898.8
41822,19,1946.6
418235,19,86.0
418257,8,213.2
41825,7,4124.8
418318,7,14008.8
418424,7,1741.6
418441,7,4827.0
418472,7,100.6
418671,7,523.8
418700,7,78.2
418733,21,6641.6
418799,7,7051.4
418801,7,469.8
41880,7,1162.0
418877,7,9207.4
418938,14,38.0
41894,7,89.2
419138,19,281.8
419198,21,11383.0
41919,19,144.4
419299,7,2745.8
419453,7,193.0
41946,7,3689.8
419524,7,1045.0
419539,19,71.4
419556,7,182434.8
419604,7,34169.0
41960,21,27.2
41967,7,3733.4
419729,21,1101.2
419763,7,395.6
419843,19,771.8
41984,7,198.2
419927,19,1953.4
420017,7,4477.0
420019,7,6709.4
420069,7,1681.0
420100,7,796.8
420291,19,76.8
420373,19,431.6
420662,7,276.6
420723,7,4202.8
420748,7,405.0
420811,7,3595.0
420829,7,592.2
420842,21,444658.0
42087,21,14616.6
420951,7,1708.0
420961,19,15210.4
42101,7,9754.8
421042,19,286.2
421243,14,33.8
421245,7,2104.4
421301,19,13205.4
421382,7,739.0
4213,8,45540.8
421432,21,2795.6
421510,7,13890.8
421606,19,504.2
421764,7,807.2
421784,7,3831.6
421817,7,259.0
42183,7,22152.0
421860,19,40.8
421864,7,58074.8
421904,7,1578.8
421908,8,694.0
421930,7,68.0
42203,19,7335.6
42205,7,110.2
422112,7,2136.8
422127,7,64.2
422136,7,3920.6
422152,7,9916.8
422215,7,11205.6
422246,19,81.2
422284,20,1532.4
422328,19,628.0
42239,7,52372.6
422459,7,92.6
422503,7,967.0
422541,21,299.4
422699,8,1841.0
4226,21,1359.2
42279,7,1263.8
422827,21,307.6
422836,21,2796.2
422872,7,28476.0
422901,7,3495.4
423001,19,286.8
423025,7,203.6
423063,8,9676.2
423124,8,1039.8
423151,7,14725.2
423161,20,30.8
423200,19,436.0
423210,7,1548.6
423237,19,4629.6
423397,7,4495.8
423469,20,312.6
423475,20,359.4
423511,19,1167.4
423603,7,661.8
423606,8,7053.2
423622,8,7307.8
423660,20,72.2
423676,19,198.4
423682,8,70.4
4236,7,822.4
423721,7,7094.0
423739,7,103.2
423861,7,82.2
423902,7,21830.0
423966,7,4265.8
423995,19,961.4
424028,7,1210.0
424046,7,34180.2
424057,19,45.6
424080,7,12.2
4240,7,104.0
424111,7,1496.2
424208,7,773.2
42420,19,223.2
424215,7,67.8
424224,7,243.0
424237,7,2915.4
424244,7,75.2
424251,19,65.8
424405,7,11853.0
424462,8,2535.8
424494,7,302.2
424506,7,575.4
42452,21,16676.2
424593,14,17607.0
424616,14,54.2
424637,7,1890.0
424663,7,15398.2
424671,7,1499.4
424674,7,1026.4
4246,7,1451.4
424755,7,648.8
42481,21,1401.6
424828,19,6538.4
424830,8,219.2
424916,7,58.4
424957,19,87.2
424965,7,356.0
424967,21,647.0
424991,7,1194.6
42503,7,252.4
425177,19,14074.4
42517,14,665.8
425206,7,4008.6
425237,19,1957.6
42524,7,3032.0
425262,7,216.8
425310,7,1261.8
425318,19,206.0
425407,8,4817.6
42540,8,444.6
425485,7,142693.6
425500,19,13138.6
425566,8,8463.2
425612,8,57606.8
425620,7,4322.6
425634,20,276.4
425702,7,738.8
42582,7,38.6
425874,19,32225.2
425934,21,343.8
425939,19,25.8
425942,21,152503.0
425958,19,67.2
426101,19,356.0
426194,7,3081.4
42620,7,5275.6
426257,7,13562.0
426293,7,965.0
426309,20,1021.4
426317,22,99.2
426327,8,123.0
426335,7,136.6
426336,7,803.0
426384,21,4531.6
426467,7,4479.4
426475,7,5197.0
426490,19,3074.6
426500,7,1467.8
426505,7,1308.6
426694,19,632.6
4266,7,220.4
426713,7,7923.2
426750,7,44.4
426844,21,328.6
426875,7,463.0
426887,7,2504.0
42689,7,666.0
426944,7,8226.4
427026,19,1263.6
427047,19,31.4
427177,7,6712.2
427228,19,16048.0
427231,7,1736.8
427269,19,2484.2
427327,21,42.2
427360,21,946.8
427411,19,25.8
427448,19,1342.8
427476,30,4403.0
42747,19,164.2
427524,8,2474.6
42762,7,4570.0
427636,19,91.8
427696,7,531.2
427731,31,414.6
427752,7,80.8
427760,7,6302.2
427785,19,1542.2
427848,20,1243.0
427865,21,939.6
427877,21,2639.0
42787,7,33795.0
427962,20,720.2
428036,8,447.0
428044,20,1506.2
428056,30,124.4
428063,20,78.4
428080,21,23631.6
428113,21,1215.4
428153,20,36.0
4281,21,176.2
428228,19,14237.0
428240,20,54.2
428244,7,8691.0
428253,7,731.6
428320,19,576.2
428328,21,109.2
428340,7,249.6
428435,8,271.2
428453,8,357018.8
42848,19,226870.6
4284,7,1551.0
428526,19,272.0
428599,7,240.0
42866,19,7888.2
428712,7,79.4
428767,19,1283.8
428785,19,3519.2
428799,7,2977.0
428832,7,6819.4
428852,7,52.2
428941,21,2097.6
428991,19,2247.6
42902,19,29717.2
429073,14,262.8
42908,7,437.0
4290,7,561.6
429176,8,108.8
42917,19,834.4
429208,7,565.2
429263,7,1335.0
429323,8,176.2
429352,7,85705.4
429387,19,872.2
429419,8,4261.0
429451,7,3576.6
429515,7,10350.2
429599,7,63.6
429639,7,18862.0
42963,19,2925.0
429649,19,1177.4
42965,8,4207.4
429670,19,7957.4
429703,19,472.0
429772,21,4994.0
429786,7,10479.4
4297,7,1666.8
429873,7,295.6
429877,7,377.6
429911,14,464.6
429955,7,319.6
43006,21,282.2
430083,8,76.8
4300,8,1750.2
430156,7,4264.0
430169,7,959.0
430347,19,16.2
43035,19,14200.2
430365,7,352.6
4303,8,225.4
430412,7,2302.0
430455,19,266.4
430489,7,1856.6
430505,32,3185.2
430506,7,1185.0
430581,30,680.6
43059,7,1683.8
430612,8,1997.6
430617,7,117.6
430673,7,1155.4
43067,7,3675.2
43068,19,284.4
430693,7,4425.0
430708,7,4174.0
430751,30,399.6
43080,19,4276.2
430814,8,1259.8
430999,19,1184.0
431033,7,169.4
431038,7,223.8
431056,7,2740.0
431064,21,1223.0
431084,7,96.2
43116,19,53380.0
431189,21,84408.6
43126,7,17003.4
431310,19,41.4
431318,7,2129.4
431326,30,8984.2
431327,21,2117.0
431345,7,42.0
431481,19,41.4
431499,19,42.4
431538,7,5848.6
43170,7,1026.0
431769,7,732.4
431842,7,2519.0
431887,7,1481.2
43190,7,1564.4
43193,7,373.0
431991,7,35.2
432010,7,119.4
4320,8,493.2
432151,7,1551.8
432189,19,2963.6
432264,21,92.6
4322,8,1027.8
432379,19,141.8
432431,19,28078.6
432441,7,1068.0
432451,7,8200.2
432477,21,149.6
43249,7,603.4
432529,19,10279.0
432554,7,6250.6
432556,7,1366.0
432576,7,3574.6
432584,7,3488.8
432676,21,274.2
432744,20,91.0
432797,19,2018.6
432798,21,3963.0
4327,8,1172.2
432826,8,159.0
43291,7,2255.6
432940,7,6056.4
432976,19,2.0
432982,19,66.2
433030,19,2182.0
433048,7,184.4
433049,7,259.8
433060,19,31.0
43311,21,3007.6
43312,7,473.6
433170,19,31.6
433206,20,167.2
433241,7,10087.4
433257,19,8555.8
433281,7,185.4
433315,7,17826.6
433367,7,25086.8
4333,7,252.2
43343,19,48.2
433541,7,373.2
4335,21,358.8
433792,19,1328.2
433859,8,4484.6
433916,8,14333.4
433988,7,4829.6
43405,19,58.4
434146,7,2784.8
434157,19,301.0
434176,19,486.8
434182,21,145.2
434241,7,48434.8
434245,21,29.8
4342,7,2949.2
434321,8,1925.6
434351,19,2645.4
434479,8,76.6
43449,19,49.4
434522,21,1420.4
43453,19,24.8
434612,27,294.6
434696,7,142.0
434735,20,1784.0
434739,7,665.0
434763,7,3500.0
434793,21,913.6
434823,7,636.6
434857,7,1125.0
434871,8,15225.4
434887,7,715.4
434928,7,928.2
434966,19,1347.4
43499,7,350.8
435020,21,573.4
435119,14,10976.0
435158,7,1971.0
435187,7,709.4
435209,7,794.2
435285,7,52.8
43529,7,869.4
435356,7,212.4
435358,7,3845.0
435499,7,129.4
435515,19,754.4
435684,19,411.8
435691,8,463.0
435857,7,88.8
435891,7,2114.4
435990,21,2778.6
435997,7,2962.0
43607,7,2864.2
43610,19,39.2
436127,19,87.4
436279,7,442.0
4362,8,5740.2
436323,7,4809.2
436386,7,3851.8
436466,7,3613.6
436475,7,3190.2
436497,7,5740.2
436550,7,353.6
436620,19,110.6
436638,19,90.6
436642,7,1518.6
436653,7,7240.8
436670,7,6336.4
436771,7,460.2
436820,19,817.8
436847,20,50.2
436864,20,307.4
4368,7,94.2
436904,7,102.6
436907,7,1742.2
436936,7,277.8
436943,19,1049.6
436959,14,553.6
436996,7,210.2
4369,21,167.8
437029,7,140.0
437089,7,2180.2
43708,7,176.4
43712,8,1385.8
437133,7,11817.2
437212,7,9779.6
437226,31,4643.6
43724,7,731.6
43727,8,476.2
437293,7,424.6
43734,19,22279.8
437417,7,58.6
437462,7,4022.2
43746,19,76.8
4374,8,2132.6
437509,7,678.6
437514,20,155.2
437547,7,975.0
437548,19,3623.6
437622,19,35807.8
43764,7,202.6
437671,7,31943.0
437695,19,21.6
437799,19,3879.8
437845,7,8324.4
437851,7,1470.0
437864,7,4735.2
437887,19,71.6
437915,8,772.6
437970,7,7173.6
437985,30,4908.8
438037,7,1441.2
438076,20,745.6
438077,7,655.6
43808,21,5568.0
438092,7,3589.6
43818,8,73.8
438257,7,3930.8
43827,7,61.8
438294,7,1604.8
438302,7,563.6
438379,8,89.2
4383,8,458.2
438438,8,43719.2
438455,21,493.6
438488,7,495.0
438562,7,318.2
438595,20,59.2
438607,7,95.0
43865,19,665.6
438661,7,3510.8
438770,19,56.0
438832,19,751.6
438833,8,1705.0
438875,30,3785.8
43899,7,129.0
439015,7,897.0
43903,7,7588.8
439111,8,5639.2
43916,7,2987.8
439179,7,10060.0
439197,21,194.2
439291,7,1774.2
439322,7,85.2
439328,21,525.6
439335,19,21.0
439376,19,2434.0
4393,7,7744.6
439414,7,1010.0
439465,19,740.8
439478,7,65998.4
439481,7,4689.8
439500,19,441.8
439619,7,5044.4
439686,19,56.8
439736,8,10695.2
439764,8,1851.4
43978,19,26.2
439809,7,5339.4
439840,20,18.6
43991,19,1593.6
43996,19,875.6
44004,19,60.0
440050,7,616.2
44015,7,30639.0
440160,7,138.2
440211,7,3935.8
440259,21,1759.2
440279,7,61.8
44030,19,62.6
440360,19,137.2
440365,22,67.8
440379,7,12.2
440392,21,132.2
440412,7,2649.6
440438,19,3361.8
440462,7,57.4
440473,7,5686.8
440484,7,540.4
440503,21,937.2
440533,19,20.6
440541,8,1416.8
440589,7,12.0
440612,7,359.4
440661,7,293.2
440669,7,922.0
440677,30,142.4
440729,7,1718.2
440778,8,3068.0
440793,7,577.0
440834,7,507.4
44086,21,2704.6
440881,7,3570.0
440945,19,5190.8
440968,7,163.4
440,21,307.6
441083,19,677.2
441089,7,2084.6
4410,7,2869.4
441215,19,277.4
441225,19,2566.2
441228,7,1860.0
44124,19,195.6
44127,8,4210.6
441283,7,96.2
441310,8,2709.6
441364,7,2034.0
441369,21,8.8
441419,7,28.0
4414,7,1093.2
441525,7,7582.2
441549,7,678.2
441581,19,1048.6
441584,20,119.0
441608,7,30.6
441620,7,218.2
441657,19,11.2
441719,19,126.2
441841,7,29604.8
44184,19,155.2
441880,21,868.8
442025,7,15450.0
442046,7,460.0
442091,19,52.2
442108,19,36847.8
442153,7,18082.2
442303,7,1759.4
442365,31,508.8
442385,19,42772.2
442516,30,608.8
442517,19,46.6
442521,7,635.8
442534,19,20.8
44253,7,1315.6
442543,20,30.2
442568,19,61.2
442586,7,21.4
442623,19,21.0
442655,19,4769.2
442656,8,33.8
442777,7,478.6
442787,7,52.4
442803,7,272.2
442814,7,284.4
442900,7,3339.6
44301,7,1478.0
443027,8,244.6
443058,21,38.4
443063,19,6.6
443239,21,326.8
443240,8,51693.8
443253,7,4433.6
443256,19,8024.0
443276,8,5550.4
443286,7,2038.2
44330,19,27691.4
443321,7,152.6
44347,21,319.6
443520,7,1918.6
443529,19,257.4
443532,7,983.0
443619,21,1347.4
44361,8,2214.2
443628,8,1585.8
443638,21,179.4
443714,7,286.6
443793,7,5824.0
443861,7,559.8
443876,19,16.8
443924,7,23446.6
443938,7,1376.2
44393,7,793.2
44399,19,33827.8
444037,19,1887.0
444048,8,3383.8
4440,8,361.8
444143,8,1918.2
44416,19,28.2
444211,21,84.2
444262,7,678.4
444304,21,95897.4
444329,7,2042.0
4443,21,148.6
444508,7,383.4
444518,7,68.0
444665,7,860.0
444740,19,382.2
444783,19,523.4
444792,7,2658.0
444837,7,5880.4
444873,19,32934.4
445017,7,2203.4
445066,19,81.6
445072,19,1.6
445214,7,456.0
445287,7,46.2
445303,20,197.4
445307,7,34.4
445336,20,275.2
445339,19,532.2
445496,7,600.6
445551,20,630.4
445565,8,171122.2
445631,19,1012.4
445651,7,98.4
445697,19,263.8
445706,7,314.2
445865,7,318.4
445873,19,6298.0
445960,19,81.8
445970,7,16059.4
4459,8,1448.8
446044,7,657.8
446070,7,89.8
44612,7,1821.2
446133,7,16029.8
44615,19,20100.8
446168,7,4543.4
446176,7,899.6
44619,7,6466.0
44620,8,2929.6
446228,7,984.4
446270,8,73.0
4462,8,171.6
446358,7,328.2
44639,8,455.0
446459,7,1110.6
446543,14,1048.8
446558,20,36.0
4465,21,225.8
446606,19,141.8
44666,7,10512.6
446708,7,6578.8
446754,7,1065.4
446915,7,3340.6
446920,7,8.0
446923,20,426.6
446945,8,3168.6
446967,7,1050.4
446985,19,66.2
447064,7,1656.2
44712,7,384.2
447205,21,1517.6
447223,7,25459.0
447286,19,702.8
447295,7,26542.4
447373,7,2932.0
447414,20,451.8
447469,7,128.8
447501,21,44.0
447541,21,508.0
447559,7,67.6
447591,7,1978.8
447597,8,2506.2
44759,19,2026.6
447655,7,770.6
447700,7,995.2
447761,19,6.0
447774,7,8963.4
447791,7,99.0
447883,7,1750.0
4478,8,703.0
447950,7,8551.8
448035,21,5099.4
448049,19,1.2
448108,7,568.4
448117,19,37981.8
448140,19,1.2
448181,7,5451.0
448190,8,83981.4
448201,8,48.6
448202,19,2047.2
448236,7,6333.0
448291,7,12761.6
448294,7,3.0
448352,19,63980.0
448413,7,12590.8
448422,21,95.6
44843,7,8197.8
448473,7,12973.2
448531,7,2091.6
448610,21,369.6
448727,7,3315.0
44876,7,265.6
44877,19,6189.8
448808,19,1694.4
44881,7,26.8
44882,8,33.0
448869,7,4379.0
448894,19,384.4
448909,8,17986.2
449004,7,1355.8
449059,7,1349.6
449060,7,46142.4
449063,19,191.4
449081,21,933.4
449147,19,1112.4
449157,7,112.4
449226,19,1597.6
449234,19,196.2
449303,8,6097.4
449343,7,358.0
449410,7,2645.2
449414,8,6598.8
449435,19,422.4
449469,31,42.2
449561,20,515.0
44956,19,407.4
449761,7,14791.6
449797,19,1053.4
449856,8,5926.0
44988,7,1979.6
449958,19,132.2
449972,19,277.6
44,7,9228.2
450057,19,11.8
450108,27,957.0
450110,7,28.6
450113,19,36.2
450124,7,313.4
450229,19,411.2
450236,31,1219.2
450261,21,187.6
450271,20,10.4
450475,7,10720.6
450534,19,126.4
450558,19,8646.8
450574,7,1031.2
450603,7,354.6
450625,21,15110.0
450641,7,78.4
450673,7,7429.8
450691,19,66.8
450721,7,47.8
450767,7,358.8
450861,20,42.2
450869,7,10516.2
450892,19,1248.2
45090,7,1210.2
450919,19,572.2
450,7,198.6
451043,21,1606.2
451051,7,1622.0
451130,19,28083.6
451151,7,1207.8
451172,7,93.6
451293,19,521.4
451332,7,2720.6
451341,7,743.8
451389,7,1672.8
451391,7,6551.8
451403,7,3067.0
451420,19,2097.2
451434,19,552.4
451538,21,185.8
451542,21,2829.4
45159,8,1285.0
451661,7,6105.6
451697,19,152.8
451749,19,78.4
45178,19,87.6
451897,19,218.6
451910,8,925.8
451924,7,329.6
452061,7,506.4
452073,7,2905.4
452090,20,1401.0
452170,7,8909.2
452216,7,1357.2
452284,7,4851.2
452325,7,9846.6
452333,7,772.0
452457,7,14650.8
452467,19,413.0
452471,31,2555.4
45248,21,1619.2
452505,7,7111.0
452516,21,54.6
452551,19,96.2
452567,8,5400.6
452601,19,61.6
452611,30,734.4
452659,21,218.8
452674,19,11.8
452692,14,163.8
452752,19,156.6
45279,7,178.0
452850,8,986.2
452876,7,915.2
452904,19,416.6
452911,7,1199.8
452960,21,382.0
452970,19,732.2
453020,7,735.2
453078,8,30039.6
4530,21,128.2
45311,8,847.0
453207,7,764.8
453258,7,1909.6
453272,7,7066.4
453306,8,6161.0
45330,7,359.6
453400,19,2067.4
453513,8,358.6
453631,21,218.8
453726,7,29.2
454073,7,1734.2
45410,8,8304.4
454203,19,672.4
454219,7,16526.0
454302,19,12.2
454333,7,7167.2
45440,7,190.0
45446,19,160.2
45453,19,326.6
454587,21,20521.6
454605,21,11270.8
45460,7,548.6
454676,7,336.0
454706,20,21591.0
454757,21,635.8
45509,7,21.6
455191,19,1852.0
455250,19,56.4
455315,7,1663.6
455335,7,635.4
45543,7,1289.6
455491,20,22.8
4554,8,1864.6
455506,19,231.6
455520,7,155.4
455584,19,491.8
455657,7,83.2
455703,7,172.8
455716,7,22618.0
45571,8,43.6
455752,7,372.6
455795,21,14474.6
455999,7,4859.0
456039,7,1081.0
456052,7,29954.8
456071,8,69.0
456102,7,1923.8
456113,7,360.6
456149,7,303.2
456182,19,26.2
456191,7,1449.8
456202,19,196.6
456207,7,2586.0
456294,19,26.0
456314,7,32004.8
456317,7,153.8
456322,8,22995.2
456335,30,62.8
45637,8,164.0
456390,21,203.6
456601,19,11.2
456621,19,39464.6
456644,19,391.8
456645,7,3800.6
456647,20,50.2
456686,19,2858.2
456765,30,1084.0
456812,7,298.8
456836,21,348.6
456867,7,527.6
456923,7,219.4
45693,8,441.2
456989,19,1875.6
457218,7,620.6
457219,7,57.4
45721,7,8197.6
457238,19,1215.6
457325,7,3231.0
457349,8,8474.4
45736,7,6825.6
457384,21,1492.8
457392,7,566.6
45741,7,55878.8
457440,7,109.6
457598,8,1260.0
457663,7,4155.2
457670,7,24688.8
457699,21,853.0
457714,8,381.0
457734,8,113269.2
457822,21,358.8
457839,8,4072.2
457885,8,409.8
457889,19,12.4
45788,21,3330.0
457931,8,12544.6
45802,7,15412.4
458034,19,51.6
458045,19,296.8
458048,20,1487.2
45812,21,135.2
458156,31,345.4
458243,7,108.4
458299,7,446.2
458438,8,4622.4
458495,20,253.6
458548,19,4364.4
458568,21,3888.8
458634,8,174.6
458780,7,3978.0
458792,8,2660.4
45879,7,1034.2
458815,7,353.8
458816,7,2931.4
458852,7,1148.8
458869,7,312.2
45888,7,13105.2
458897,7,10538.8
458970,20,51.2
458978,19,91.6
45900,7,402.8
45908,7,2302.8
459131,7,727.4
45915,7,17371.4
459160,19,21.2
459343,7,21773.8
459378,19,51396.0
459409,8,70793.6
45941,19,2528.6
459441,8,12235.0
459529,8,366.8
459606,7,92.2
459697,7,2027.0
459704,19,26.4
459760,19,367.4
45979,7,120.6
459869,7,32.4
459895,7,366.2
459921,8,1415.2
459947,7,456.4
459988,7,1761.0
45,7,10224.4
460005,7,4636.2
460050,21,243.4
460061,21,853.4
46008,19,163.6
4600,7,9220.6
460123,7,78.6
460145,8,1691.8
46018,21,2390.2
460259,21,5565.2
460266,22,195.0
460339,19,24970.0
460344,7,198.6
460467,7,5229.0
460500,7,2769.2
460559,7,1161.4
460637,7,1797.4
460668,7,918.2
46067,7,9030.4
46072,19,1323.0
46078,7,246.4
460882,30,3032.2
460925,19,753.4
460938,7,9311.8
460984,7,25133.6
461018,19,512.0
461050,19,16.4
461065,8,4215.6
46108,7,5056.6
461109,8,439.0
461129,8,5198.4
461145,7,568.0
461183,7,240.2
46120,7,1005.0
461319,19,187.0
46132,19,4313.2
461365,19,61.6
461463,7,404.2
461487,7,84.0
461503,19,386.8
461511,7,3606.0
461563,19,106.6
46158,7,37687.0
461608,19,87.2
461609,8,23.6
46162,19,259.8
461657,20,1183.4
461732,7,3419.0
461778,19,696.2
461827,8,2981.2
461832,7,113.2
461837,19,858.4
46189,21,110.2
461931,8,3763.4
461980,7,19840.6
462016,21,1625.4
462131,7,5222.0
46213,7,909.4
462161,8,10940.4
462172,14,6680.2
46224,19,3796.4
462271,7,247.8
462323,7,2310.2
462368,8,157.0
462381,7,453.2
462471,7,1559.8
46250,7,58.6
462516,20,72.4
462519,7,174.0
462558,19,557.2
462561,7,6762.6
462567,7,1702.8
462609,19,387.2
462643,7,6378.2
462725,7,585.6
462726,32,16744.2
46272,7,129.0
462746,7,48.6
462764,8,118.4
46283,7,38.6
46293,19,97.0
463052,7,35.6
46305,19,2533.0
463102,30,937.4
463136,7,459.8
46313,7,1053.6
463145,7,153.4
46314,7,4486.4
463150,31,1018.6
463176,7,3206.6
463213,7,15525.4
463215,7,1587.6
463242,7,534.6
463279,21,8643.4
463282,7,80.0
46328,19,216.8
463290,19,4415.6
463396,31,4994.2
46339,7,5955.0
463401,7,4230.8
463406,19,1908.2
463441,7,513.6
463461,7,704.2
463549,19,598.8
463556,19,693.0
463564,7,87.2
463573,7,3941.0
4635,8,26669.6
463685,31,47.6
463730,20,567.2
463737,31,3357.2
463750,21,182.8
463831,7,19145.0
463884,20,12.6
46389,7,11062.4
463913,19,27.0
46392,7,443.8
463966,7,133.6
463976,7,31750.0
464004,19,86.8
464021,19,1327.6
464025,7,1920.6
464136,7,123.6
464146,8,6751.8
464162,14,529.8
46416,7,5123.2
464176,8,3981.0
46417,21,123.4
464193,19,146.6
46422,21,569.6
46425,21,945.2
464275,8,489.6
46427,19,1007.2
46429,7,8793.6
464306,7,1330.8
46432,7,43.6
46434,8,1011.6
46437,14,9996.8
464381,19,663.0
46439,7,8666.4
46441,7,392.8
464421,7,1191.8
46445,7,325.2
464513,30,12225.0
46451,21,7211.2
464534,21,5617.4
46457,7,3023.2
46458,8,94.4
46462,21,1544.0
46463,8,1210.4
46464,21,1332.2
464663,19,11771.8
464711,19,1887.0
46472,7,3234.8
464737,7,46009.8
46476,19,411111.2
46483,7,439.6
464895,22,366.2
46489,7,66.2
46493,7,535.4
464950,19,272.0
46498,19,5110.8
464993,8,800.4
46501,7,10969.2
46502,7,1712.2
465039,7,21840.8
465053,19,427.0
46505,19,12820.0
46506,7,1404.8
46512,7,289.2
465136,21,273.2
46514,21,1309.2
465167,19,953.4
46519,19,22.2
46522,7,1865.6
465249,19,2973.2
46525,7,102.2
465282,19,146.6
46528,7,811.0
46529,21,2366.0
465319,19,1372.4
46532,6,2748.2
465359,19,202.8
46536,7,1212.4
4653,7,12030.0
46542,14,8403.8
46545,7,26.6
465467,7,18500.6
465468,7,5178.4
46547,21,1396.2
46551,7,144.4
465533,7,1249.6
46554,21,14063.4
465566,7,244.2
46558,7,292.8
46560,7,322.8
46562,7,1160.4
46563,14,29206.4
46564,19,2256.2
46565,19,495.4
465665,19,122.4
465667,7,352.2
46566,14,5723.2
46574,7,8513.8
4657,21,481.2
465925,22,3447.0
46593,19,40617.4
46597,19,70.8
466012,7,4674.4
466119,19,3225.4
